game_number,game_id,match_number,rounds_played,winner_team,winner_label,team1_score,team2_score,trump_card,trump_suit,phase,finished_at
210,INPROC_0ABE32,1,10,team2,Team 2 (E/W),34,86,24,♥,finished,2026-05-11T16:21:12.647707+00:00
211,INPROC_CEFDA8,1,10,team2,Team 2 (E/W),27,93,17,♦,finished,2026-05-11T16:21:12.666391+00:00
212,INPROC_486C28,1,10,team2,Team 2 (E/W),22,98,28,♥,finished,2026-05-11T16:21:12.684919+00:00
213,INPROC_6B820B,1,10,team1,Team 1 (N/S),80,40,35,♠,finished,2026-05-11T16:21:12.704674+00:00
214,INPROC_BD0856,1,10,team1,Team 1 (N/S),75,45,14,♦,finished,2026-05-11T16:21:12.723156+00:00
215,INPROC_C21021,1,10,team2,Team 2 (E/W),52,68,32,♠,finished,2026-05-11T16:21:12.742367+00:00
216,INPROC_DDB110,1,10,team2,Team 2 (E/W),59,61,32,♠,finished,2026-05-11T16:21:12.761220+00:00
217,INPROC_F61FB7,1,10,team2,Team 2 (E/W),35,85,6,♣,finished,2026-05-11T16:21:12.782671+00:00
218,INPROC_9991CB,1,10,team1,Team 1 (N/S),70,50,8,♣,finished,2026-05-11T16:21:12.801351+00:00
219,INPROC_7DF092,1,10,team1,Team 1 (N/S),83,37,32,♠,finished,2026-05-11T16:21:12.818595+00:00
220,INPROC_CA3A20,1,10,team2,Team 2 (E/W),43,77,15,♦,finished,2026-05-11T16:21:12.838265+00:00
221,INPROC_709092,1,10,team2,Team 2 (E/W),41,79,2,♣,finished,2026-05-11T16:21:12.855841+00:00
222,INPROC_CD6A01,1,10,team2,Team 2 (E/W),46,74,33,♠,finished,2026-05-11T16:21:12.874526+00:00
223,INPROC_40566E,1,10,team2,Team 2 (E/W),50,70,18,♦,finished,2026-05-11T16:21:12.892059+00:00
224,INPROC_8F3345,1,10,team1,Team 1 (N/S),77,43,33,♠,finished,2026-05-11T16:21:12.910583+00:00
