game_number,game_id,round_number,round_points,round_winner_team,team1_before,team2_before,team1_after,team2_after,cards_played_count,cards_played,round_actions
551,INPROC_D17A0B,4,62,team1,0,10,62,58,4,?:Positions.EAST:35 | ?:Positions.NORTH:32 | ?:Positions.WEST:30 | ?:Positions.SOUTH:38,"[{""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""35"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♣"", ""hand_before"": [12, 18, 29, 31, 33, 35, 39], ""legal_moves"": [12, 18, 29, 31, 33, 35, 39]}, {""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""32"", ""cards_in_trick"": [{""player_id"": ""3ad271df"", ""player_name"": ""Alyssa"", ""card"": ""35"", ""position"": ""Positions.EAST""}], ""position_in_trick"": 1, ""lead_suit"": ""♠"", ""trump"": ""♣"", ""hand_before"": [9, 19, 23, 25, 32, 34, 36], ""legal_moves"": [32, 34, 36]}, {""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""30"", ""cards_in_trick"": [{""player_id"": ""3ad271df"", ""player_name"": ""Alyssa"", ""card"": ""35"", ""position"": ""Positions.EAST""}, {""player_id"": ""574af5c9"", ""player_name"": ""Rita"", ""card"": ""32"", ""position"": ""Positions.NORTH""}], ""position_in_trick"": 2, ""lead_suit"": ""♠"", ""trump"": ""♣"", ""hand_before"": [0, 3, 8, 14, 28, 30, 37], ""legal_moves"": [30, 37]}, {""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""38"", ""cards_in_trick"": [{""player_id"": ""3ad271df"", ""player_name"": ""Alyssa"", ""card"": ""35"", ""position"": ""Positions.EAST""}, {""player_id"": ""574af5c9"", ""player_name"": ""Rita"", ""card"": ""32"", ""position"": ""Positions.NORTH""}, {""player_id"": ""c6b1bd2c"", ""player_name"": ""Serana"", ""card"": ""30"", ""position"": ""Positions.WEST""}], ""position_in_trick"": 3, ""lead_suit"": ""♠"", ""trump"": ""♣"", ""hand_before"": [6, 7, 11, 17, 21, 27, 38], ""legal_moves"": [38]}]"
551,INPROC_D17A0B,5,50,team1,12,10,62,58,4,?:Positions.SOUTH:17 | ?:Positions.EAST:12 | ?:Positions.NORTH:19 | ?:Positions.WEST:14,"[{""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""17"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♣"", ""hand_before"": [6, 7, 11, 17, 21, 27], ""legal_moves"": [6, 7, 11, 17, 21, 27]}, {""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""12"", ""cards_in_trick"": [{""player_id"": ""7190e0cb"", ""player_name"": ""Ava"", ""card"": ""17"", ""position"": ""Positions.SOUTH""}], ""position_in_trick"": 1, ""lead_suit"": ""♦"", ""trump"": ""♣"", ""hand_before"": [12, 18, 29, 31, 33, 39], ""legal_moves"": [12, 18]}, {""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""19"", ""cards_in_trick"": [{""player_id"": ""7190e0cb"", ""player_name"": ""Ava"", ""card"": ""17"", ""position"": ""Positions.SOUTH""}, {""player_id"": ""3ad271df"", ""player_name"": ""Alyssa"", ""card"": ""12"", ""position"": ""Positions.EAST""}], ""position_in_trick"": 2, ""lead_suit"": ""♦"", ""trump"": ""♣"", ""hand_before"": [9, 19, 23, 25, 34, 36], ""legal_moves"": [19]}, {""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""14"", ""cards_in_trick"": [{""player_id"": ""7190e0cb"", ""player_name"": ""Ava"", ""card"": ""17"", ""position"": ""Positions.SOUTH""}, {""player_id"": ""3ad271df"", ""player_name"": ""Alyssa"", ""card"": ""12"", ""position"": ""Positions.EAST""}, {""player_id"": ""574af5c9"", ""player_name"": ""Rita"", ""card"": ""19"", ""position"": ""Positions.NORTH""}], ""position_in_trick"": 3, ""lead_suit"": ""♦"", ""trump"": ""♣"", ""hand_before"": [0, 3, 8, 14, 28, 37], ""legal_moves"": [14]}]"
551,INPROC_D17A0B,6,48,team2,27,10,62,58,4,?:Positions.NORTH:23 | ?:Positions.WEST:28 | ?:Positions.SOUTH:21 | ?:Positions.EAST:29,"[{""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""23"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♣"", ""hand_before"": [9, 23, 25, 34, 36], ""legal_moves"": [9, 23, 25, 34, 36]}, {""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""28"", ""cards_in_trick"": [{""player_id"": ""574af5c9"", ""player_name"": ""Rita"", ""card"": ""23"", ""position"": ""Positions.NORTH""}], ""position_in_trick"": 1, ""lead_suit"": ""♥"", ""trump"": ""♣"", ""hand_before"": [0, 3, 8, 28, 37], ""legal_moves"": [28]}, {""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""21"", ""cards_in_trick"": [{""player_id"": ""574af5c9"", ""player_name"": ""Rita"", ""card"": ""23"", ""position"": ""Positions.NORTH""}, {""player_id"": ""c6b1bd2c"", ""player_name"": ""Serana"", ""card"": ""28"", ""position"": ""Positions.WEST""}], ""position_in_trick"": 2, ""lead_suit"": ""♥"", ""trump"": ""♣"", ""hand_before"": [6, 7, 11, 21, 27], ""legal_moves"": [21, 27]}, {""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""29"", ""cards_in_trick"": [{""player_id"": ""574af5c9"", ""player_name"": ""Rita"", ""card"": ""23"", ""position"": ""Positions.NORTH""}, {""player_id"": ""c6b1bd2c"", ""player_name"": ""Serana"", ""card"": ""28"", ""position"": ""Positions.WEST""}, {""player_id"": ""7190e0cb"", ""player_name"": ""Ava"", ""card"": ""21"", ""position"": ""Positions.SOUTH""}], ""position_in_trick"": 3, ""lead_suit"": ""♥"", ""trump"": ""♣"", ""hand_before"": [18, 29, 31, 33, 39], ""legal_moves"": [29]}]"
551,INPROC_D17A0B,7,35,team1,27,31,62,58,4,?:Positions.EAST:18 | ?:Positions.NORTH:34 | ?:Positions.WEST:3 | ?:Positions.SOUTH:11,"[{""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""18"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♣"", ""hand_before"": [18, 31, 33, 39], ""legal_moves"": [18, 31, 33, 39]}, {""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""34"", ""cards_in_trick"": [{""player_id"": ""3ad271df"", ""player_name"": ""Alyssa"", ""card"": ""18"", ""position"": ""Positions.EAST""}], ""position_in_trick"": 1, ""lead_suit"": ""♦"", ""trump"": ""♣"", ""hand_before"": [9, 25, 34, 36], ""legal_moves"": [9, 25, 34, 36]}, {""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""3"", ""cards_in_trick"": [{""player_id"": ""3ad271df"", ""player_name"": ""Alyssa"", ""card"": ""18"", ""position"": ""Positions.EAST""}, {""player_id"": ""574af5c9"", ""player_name"": ""Rita"", ""card"": ""34"", ""position"": ""Positions.NORTH""}], ""position_in_trick"": 2, ""lead_suit"": ""♦"", ""trump"": ""♣"", ""hand_before"": [0, 3, 8, 37], ""legal_moves"": [0, 3, 8, 37]}, {""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""11"", ""cards_in_trick"": [{""player_id"": ""3ad271df"", ""player_name"": ""Alyssa"", ""card"": ""18"", ""position"": ""Positions.EAST""}, {""player_id"": ""574af5c9"", ""player_name"": ""Rita"", ""card"": ""34"", ""position"": ""Positions.NORTH""}, {""player_id"": ""c6b1bd2c"", ""player_name"": ""Serana"", ""card"": ""3"", ""position"": ""Positions.WEST""}], ""position_in_trick"": 3, ""lead_suit"": ""♦"", ""trump"": ""♣"", ""hand_before"": [6, 7, 11, 27], ""legal_moves"": [11]}]"
551,INPROC_D17A0B,8,35,team1,27,41,62,58,4,?:Positions.WEST:37 | ?:Positions.SOUTH:6 | ?:Positions.EAST:31 | ?:Positions.NORTH:36,"[{""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""37"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♣"", ""hand_before"": [0, 8, 37], ""legal_moves"": [0, 8, 37]}, {""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""6"", ""cards_in_trick"": [{""player_id"": ""c6b1bd2c"", ""player_name"": ""Serana"", ""card"": ""37"", ""position"": ""Positions.WEST""}], ""position_in_trick"": 1, ""lead_suit"": ""♠"", ""trump"": ""♣"", ""hand_before"": [6, 7, 27], ""legal_moves"": [6, 7, 27]}, {""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""31"", ""cards_in_trick"": [{""player_id"": ""c6b1bd2c"", ""player_name"": ""Serana"", ""card"": ""37"", ""position"": ""Positions.WEST""}, {""player_id"": ""7190e0cb"", ""player_name"": ""Ava"", ""card"": ""6"", ""position"": ""Positions.SOUTH""}], ""position_in_trick"": 2, ""lead_suit"": ""♠"", ""trump"": ""♣"", ""hand_before"": [31, 33, 39], ""legal_moves"": [31, 33, 39]}, {""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""36"", ""cards_in_trick"": [{""player_id"": ""c6b1bd2c"", ""player_name"": ""Serana"", ""card"": ""37"", ""position"": ""Positions.WEST""}, {""player_id"": ""7190e0cb"", ""player_name"": ""Ava"", ""card"": ""6"", ""position"": ""Positions.SOUTH""}, {""player_id"": ""3ad271df"", ""player_name"": ""Alyssa"", ""card"": ""31"", ""position"": ""Positions.EAST""}], ""position_in_trick"": 3, ""lead_suit"": ""♠"", ""trump"": ""♣"", ""hand_before"": [9, 25, 36], ""legal_moves"": [36]}]"
551,INPROC_D17A0B,9,25,team1,37,41,62,58,4,?:Positions.SOUTH:7 | ?:Positions.EAST:33 | ?:Positions.NORTH:9 | ?:Positions.WEST:8,"[{""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""7"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♣"", ""hand_before"": [7, 27], ""legal_moves"": [7, 27]}, {""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""33"", ""cards_in_trick"": [{""player_id"": ""7190e0cb"", ""player_name"": ""Ava"", ""card"": ""7"", ""position"": ""Positions.SOUTH""}], ""position_in_trick"": 1, ""lead_suit"": ""♣"", ""trump"": ""♣"", ""hand_before"": [33, 39], ""legal_moves"": [33, 39]}, {""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""9"", ""cards_in_trick"": [{""player_id"": ""7190e0cb"", ""player_name"": ""Ava"", ""card"": ""7"", ""position"": ""Positions.SOUTH""}, {""player_id"": ""3ad271df"", ""player_name"": ""Alyssa"", ""card"": ""33"", ""position"": ""Positions.EAST""}], ""position_in_trick"": 2, ""lead_suit"": ""♣"", ""trump"": ""♣"", ""hand_before"": [9, 25], ""legal_moves"": [9]}, {""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""8"", ""cards_in_trick"": [{""player_id"": ""7190e0cb"", ""player_name"": ""Ava"", ""card"": ""7"", ""position"": ""Positions.SOUTH""}, {""player_id"": ""3ad271df"", ""player_name"": ""Alyssa"", ""card"": ""33"", ""position"": ""Positions.EAST""}, {""player_id"": ""574af5c9"", ""player_name"": ""Rita"", ""card"": ""9"", ""position"": ""Positions.NORTH""}], ""position_in_trick"": 3, ""lead_suit"": ""♣"", ""trump"": ""♣"", ""hand_before"": [0, 8], ""legal_moves"": [0, 8]}]"
551,INPROC_D17A0B,10,17,team2,62,41,62,58,4,?:Positions.NORTH:25 | ?:Positions.WEST:0 | ?:Positions.SOUTH:27 | ?:Positions.EAST:39,"[{""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""25"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♣"", ""hand_before"": [25], ""legal_moves"": [25]}, {""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""0"", ""cards_in_trick"": [{""player_id"": ""574af5c9"", ""player_name"": ""Rita"", ""card"": ""25"", ""position"": ""Positions.NORTH""}], ""position_in_trick"": 1, ""lead_suit"": ""♥"", ""trump"": ""♣"", ""hand_before"": [0], ""legal_moves"": [0]}, {""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""27"", ""cards_in_trick"": [{""player_id"": ""574af5c9"", ""player_name"": ""Rita"", ""card"": ""25"", ""position"": ""Positions.NORTH""}, {""player_id"": ""c6b1bd2c"", ""player_name"": ""Serana"", ""card"": ""0"", ""position"": ""Positions.WEST""}], ""position_in_trick"": 2, ""lead_suit"": ""♥"", ""trump"": ""♣"", ""hand_before"": [27], ""legal_moves"": [27]}, {""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""39"", ""cards_in_trick"": [{""player_id"": ""574af5c9"", ""player_name"": ""Rita"", ""card"": ""25"", ""position"": ""Positions.NORTH""}, {""player_id"": ""c6b1bd2c"", ""player_name"": ""Serana"", ""card"": ""0"", ""position"": ""Positions.WEST""}, {""player_id"": ""7190e0cb"", ""player_name"": ""Ava"", ""card"": ""27"", ""position"": ""Positions.SOUTH""}], ""position_in_trick"": 3, ""lead_suit"": ""♥"", ""trump"": ""♣"", ""hand_before"": [39], ""legal_moves"": [39]}]"
552,INPROC_1E0DAE,1,90,team1,0,0,90,30,4,?:Positions.SOUTH:9 | ?:Positions.EAST:0 | ?:Positions.NORTH:4 | ?:Positions.WEST:6,"[{""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""9"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♥"", ""hand_before"": [1, 9, 11, 12, 20, 22, 28, 29, 30, 37], ""legal_moves"": [1, 9, 11, 12, 20, 22, 28, 29, 30, 37]}, {""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""0"", ""cards_in_trick"": [{""player_id"": ""746adbc9"", ""player_name"": ""Ava"", ""card"": ""9"", ""position"": ""Positions.SOUTH""}], ""position_in_trick"": 1, ""lead_suit"": ""♣"", ""trump"": ""♥"", ""hand_before"": [0, 2, 3, 7, 8, 10, 13, 14, 24, 39], ""legal_moves"": [0, 2, 3, 7, 8]}, {""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""4"", ""cards_in_trick"": [{""player_id"": ""746adbc9"", ""player_name"": ""Ava"", ""card"": ""9"", ""position"": ""Positions.SOUTH""}, {""player_id"": ""35266080"", ""player_name"": ""Alyssa"", ""card"": ""0"", ""position"": ""Positions.EAST""}], ""position_in_trick"": 2, ""lead_suit"": ""♣"", ""trump"": ""♥"", ""hand_before"": [4, 15, 16, 17, 18, 19, 21, 26, 31, 36], ""legal_moves"": [4]}, {""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""6"", ""cards_in_trick"": [{""player_id"": ""746adbc9"", ""player_name"": ""Ava"", ""card"": ""9"", ""position"": ""Positions.SOUTH""}, {""player_id"": ""35266080"", ""player_name"": ""Alyssa"", ""card"": ""0"", ""position"": ""Positions.EAST""}, {""player_id"": ""71a6777f"", ""player_name"": ""Rita"", ""card"": ""4"", ""position"": ""Positions.NORTH""}], ""position_in_trick"": 3, ""lead_suit"": ""♣"", ""trump"": ""♥"", ""hand_before"": [5, 6, 23, 25, 27, 32, 33, 34, 35, 38], ""legal_moves"": [5, 6]}]"
552,INPROC_1E0DAE,2,76,team1,14,0,90,30,4,?:Positions.SOUTH:11 | ?:Positions.EAST:10 | ?:Positions.NORTH:16 | ?:Positions.WEST:35,"[{""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""11"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♥"", ""hand_before"": [1, 11, 12, 20, 22, 28, 29, 30, 37], ""legal_moves"": [1, 11, 12, 20, 22, 28, 29, 30, 37]}, {""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""10"", ""cards_in_trick"": [{""player_id"": ""746adbc9"", ""player_name"": ""Ava"", ""card"": ""11"", ""position"": ""Positions.SOUTH""}], ""position_in_trick"": 1, ""lead_suit"": ""♦"", ""trump"": ""♥"", ""hand_before"": [2, 3, 7, 8, 10, 13, 14, 24, 39], ""legal_moves"": [10, 13, 14]}, {""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""16"", ""cards_in_trick"": [{""player_id"": ""746adbc9"", ""player_name"": ""Ava"", ""card"": ""11"", ""position"": ""Positions.SOUTH""}, {""player_id"": ""35266080"", ""player_name"": ""Alyssa"", ""card"": ""10"", ""position"": ""Positions.EAST""}], ""position_in_trick"": 2, ""lead_suit"": ""♦"", ""trump"": ""♥"", ""hand_before"": [15, 16, 17, 18, 19, 21, 26, 31, 36], ""legal_moves"": [15, 16, 17, 18, 19]}, {""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""35"", ""cards_in_trick"": [{""player_id"": ""746adbc9"", ""player_name"": ""Ava"", ""card"": ""11"", ""position"": ""Positions.SOUTH""}, {""player_id"": ""35266080"", ""player_name"": ""Alyssa"", ""card"": ""10"", ""position"": ""Positions.EAST""}, {""player_id"": ""71a6777f"", ""player_name"": ""Rita"", ""card"": ""16"", ""position"": ""Positions.NORTH""}], ""position_in_trick"": 3, ""lead_suit"": ""♦"", ""trump"": ""♥"", ""hand_before"": [5, 23, 25, 27, 32, 33, 34, 35, 38], ""legal_moves"": [5, 23, 25, 27, 32, 33, 34, 35, 38]}]"
552,INPROC_1E0DAE,3,71,team1,19,0,90,30,4,?:Positions.NORTH:17 | ?:Positions.WEST:27 | ?:Positions.SOUTH:12 | ?:Positions.EAST:13,"[{""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""17"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♥"", ""hand_before"": [15, 17, 18, 19, 21, 26, 31, 36], ""legal_moves"": [15, 17, 18, 19, 21, 26, 31, 36]}, {""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""27"", ""cards_in_trick"": [{""player_id"": ""71a6777f"", ""player_name"": ""Rita"", ""card"": ""17"", ""position"": ""Positions.NORTH""}], ""position_in_trick"": 1, ""lead_suit"": ""♦"", ""trump"": ""♥"", ""hand_before"": [5, 23, 25, 27, 32, 33, 34, 38], ""legal_moves"": [5, 23, 25, 27, 32, 33, 34, 38]}, {""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""12"", ""cards_in_trick"": [{""player_id"": ""71a6777f"", ""player_name"": ""Rita"", ""card"": ""17"", ""position"": ""Positions.NORTH""}, {""player_id"": ""49da6e01"", ""player_name"": ""Serana"", ""card"": ""27"", ""position"": ""Positions.WEST""}], ""position_in_trick"": 2, ""lead_suit"": ""♦"", ""trump"": ""♥"", ""hand_before"": [1, 12, 20, 22, 28, 29, 30, 37], ""legal_moves"": [12]}, {""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""13"", ""cards_in_trick"": [{""player_id"": ""71a6777f"", ""player_name"": ""Rita"", ""card"": ""17"", ""position"": ""Positions.NORTH""}, {""player_id"": ""49da6e01"", ""player_name"": ""Serana"", ""card"": ""27"", ""position"": ""Positions.WEST""}, {""player_id"": ""746adbc9"", ""player_name"": ""Ava"", ""card"": ""12"", ""position"": ""Positions.SOUTH""}], ""position_in_trick"": 3, ""lead_suit"": ""♦"", ""trump"": ""♥"", ""hand_before"": [2, 3, 7, 8, 13, 14, 24, 39], ""legal_moves"": [13, 14]}]"
552,INPROC_1E0DAE,4,71,team1,19,8,90,30,4,?:Positions.WEST:5 | ?:Positions.SOUTH:1 | ?:Positions.EAST:2 | ?:Positions.NORTH:31,"[{""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""5"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♥"", ""hand_before"": [5, 23, 25, 32, 33, 34, 38], ""legal_moves"": [5, 23, 25, 32, 33, 34, 38]}, {""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""1"", ""cards_in_trick"": [{""player_id"": ""49da6e01"", ""player_name"": ""Serana"", ""card"": ""5"", ""position"": ""Positions.WEST""}], ""position_in_trick"": 1, ""lead_suit"": ""♣"", ""trump"": ""♥"", ""hand_before"": [1, 20, 22, 28, 29, 30, 37], ""legal_moves"": [1]}, {""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""2"", ""cards_in_trick"": [{""player_id"": ""49da6e01"", ""player_name"": ""Serana"", ""card"": ""5"", ""position"": ""Positions.WEST""}, {""player_id"": ""746adbc9"", ""player_name"": ""Ava"", ""card"": ""1"", ""position"": ""Positions.SOUTH""}], ""position_in_trick"": 2, ""lead_suit"": ""♣"", ""trump"": ""♥"", ""hand_before"": [2, 3, 7, 8, 14, 24, 39], ""legal_moves"": [2, 3, 7, 8]}, {""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""31"", ""cards_in_trick"": [{""player_id"": ""49da6e01"", ""player_name"": ""Serana"", ""card"": ""5"", ""position"": ""Positions.WEST""}, {""player_id"": ""746adbc9"", ""player_name"": ""Ava"", ""card"": ""1"", ""position"": ""Positions.SOUTH""}, {""player_id"": ""35266080"", ""player_name"": ""Alyssa"", ""card"": ""2"", ""position"": ""Positions.EAST""}], ""position_in_trick"": 3, ""lead_suit"": ""♣"", ""trump"": ""♥"", ""hand_before"": [15, 18, 19, 21, 26, 31, 36], ""legal_moves"": [15, 18, 19, 21, 26, 31, 36]}]"
552,INPROC_1E0DAE,5,71,team1,19,10,90,30,4,?:Positions.WEST:32 | ?:Positions.SOUTH:30 | ?:Positions.EAST:39 | ?:Positions.NORTH:36,"[{""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""32"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♥"", ""hand_before"": [23, 25, 32, 33, 34, 38], ""legal_moves"": [23, 25, 32, 33, 34, 38]}, {""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""30"", ""cards_in_trick"": [{""player_id"": ""49da6e01"", ""player_name"": ""Serana"", ""card"": ""32"", ""position"": ""Positions.WEST""}], ""position_in_trick"": 1, ""lead_suit"": ""♠"", ""trump"": ""♥"", ""hand_before"": [20, 22, 28, 29, 30, 37], ""legal_moves"": [30, 37]}, {""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""39"", ""cards_in_trick"": [{""player_id"": ""49da6e01"", ""player_name"": ""Serana"", ""card"": ""32"", ""position"": ""Positions.WEST""}, {""player_id"": ""746adbc9"", ""player_name"": ""Ava"", ""card"": ""30"", ""position"": ""Positions.SOUTH""}], ""position_in_trick"": 2, ""lead_suit"": ""♠"", ""trump"": ""♥"", ""hand_before"": [3, 7, 8, 14, 24, 39], ""legal_moves"": [39]}, {""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""36"", ""cards_in_trick"": [{""player_id"": ""49da6e01"", ""player_name"": ""Serana"", ""card"": ""32"", ""position"": ""Positions.WEST""}, {""player_id"": ""746adbc9"", ""player_name"": ""Ava"", ""card"": ""30"", ""position"": ""Positions.SOUTH""}, {""player_id"": ""35266080"", ""player_name"": ""Alyssa"", ""card"": ""39"", ""position"": ""Positions.EAST""}], ""position_in_trick"": 3, ""lead_suit"": ""♠"", ""trump"": ""♥"", ""hand_before"": [15, 18, 19, 21, 26, 36], ""legal_moves"": [36]}]"
