game_number,game_id,match_number,rounds_played,winner_team,winner_label,team1_score,team2_score,trump_card,trump_suit,phase,finished_at
182,INPROC_4BE402,1,10,team2,Team 2 (E/W),58,62,21,♥,finished,2026-05-18T16:42:02.235631+00:00
183,INPROC_17D6A2,1,10,team1,Team 1 (N/S),65,55,3,♣,finished,2026-05-18T16:42:02.250022+00:00
184,INPROC_A7B36A,1,10,team2,Team 2 (E/W),50,70,28,♥,finished,2026-05-18T16:42:02.264430+00:00
185,INPROC_4CB572,1,10,team2,Team 2 (E/W),45,75,18,♦,finished,2026-05-18T16:42:02.279156+00:00
186,INPROC_6F5017,1,10,team2,Team 2 (E/W),22,98,12,♦,finished,2026-05-18T16:42:02.293072+00:00
187,INPROC_D26641,1,10,team2,Team 2 (E/W),47,73,27,♥,finished,2026-05-18T16:42:02.311999+00:00
188,INPROC_29D327,1,10,team1,Team 1 (N/S),66,54,23,♥,finished,2026-05-18T16:42:02.324370+00:00
189,INPROC_48597C,1,10,team1,Team 1 (N/S),81,39,3,♣,finished,2026-05-18T16:42:02.340176+00:00
190,INPROC_6559C6,1,10,team1,Team 1 (N/S),66,54,17,♦,finished,2026-05-18T16:42:02.354068+00:00
191,INPROC_44EBB0,1,10,team2,Team 2 (E/W),7,113,33,♠,finished,2026-05-18T16:42:02.367680+00:00
192,INPROC_F27880,1,10,team2,Team 2 (E/W),45,75,13,♦,finished,2026-05-18T16:42:02.383776+00:00
193,INPROC_5D6489,1,10,team2,Team 2 (E/W),36,84,6,♣,finished,2026-05-18T16:42:02.398903+00:00
194,INPROC_36B980,1,10,team2,Team 2 (E/W),46,74,32,♠,finished,2026-05-18T16:42:02.414368+00:00
195,INPROC_1DCA04,1,10,team2,Team 2 (E/W),39,81,12,♦,finished,2026-05-18T16:42:02.432521+00:00
196,INPROC_123B13,1,10,team1,Team 1 (N/S),62,58,29,♥,finished,2026-05-18T16:42:02.451178+00:00
197,INPROC_106901,1,10,team2,Team 2 (E/W),19,101,35,♠,finished,2026-05-18T16:42:02.468803+00:00
198,INPROC_28FBC5,1,10,team1,Team 1 (N/S),84,36,11,♦,finished,2026-05-18T16:42:02.487908+00:00
199,INPROC_01D1D7,1,10,team1,Team 1 (N/S),101,19,14,♦,finished,2026-05-18T16:42:02.504764+00:00
200,INPROC_C7A8EC,1,10,team1,Team 1 (N/S),67,53,18,♦,finished,2026-05-18T16:42:02.521734+00:00
201,INPROC_7AF00F,1,10,team2,Team 2 (E/W),45,75,3,♣,finished,2026-05-18T16:42:02.537590+00:00
202,INPROC_3D059D,1,10,team2,Team 2 (E/W),57,63,32,♠,finished,2026-05-18T16:42:02.553446+00:00
203,INPROC_CACC30,1,10,team2,Team 2 (E/W),58,62,18,♦,finished,2026-05-18T16:42:02.570399+00:00
204,INPROC_B41AF9,1,10,team2,Team 2 (E/W),48,72,28,♥,finished,2026-05-18T16:42:02.589169+00:00
205,INPROC_96FC19,1,10,team2,Team 2 (E/W),56,64,5,♣,finished,2026-05-18T16:42:02.608399+00:00
206,INPROC_3553CA,1,10,team2,Team 2 (E/W),27,93,27,♥,finished,2026-05-18T16:42:02.624319+00:00
207,INPROC_5788AD,1,10,team2,Team 2 (E/W),57,63,6,♣,finished,2026-05-18T16:42:02.642332+00:00
208,INPROC_EB8679,1,10,team2,Team 2 (E/W),53,67,37,♠,finished,2026-05-18T16:42:02.659864+00:00
209,INPROC_362E4B,1,10,team1,Team 1 (N/S),70,50,14,♦,finished,2026-05-18T16:42:02.672128+00:00
210,INPROC_A4435E,1,10,team1,Team 1 (N/S),89,31,31,♠,finished,2026-05-18T16:42:02.686024+00:00
211,INPROC_1BBABB,1,10,team1,Team 1 (N/S),67,53,28,♥,finished,2026-05-18T16:42:02.700068+00:00
212,INPROC_49F20A,1,10,team2,Team 2 (E/W),56,64,1,♣,finished,2026-05-18T16:42:02.713879+00:00
213,INPROC_F4A1AC,1,10,team1,Team 1 (N/S),91,29,27,♥,finished,2026-05-18T16:42:02.729702+00:00
214,INPROC_722A9E,1,10,team1,Team 1 (N/S),67,53,4,♣,finished,2026-05-18T16:42:02.742061+00:00
215,INPROC_CF43F8,1,10,team1,Team 1 (N/S),100,20,10,♦,finished,2026-05-18T16:42:02.756646+00:00
216,INPROC_B42B4C,1,10,team1,Team 1 (N/S),62,58,16,♦,finished,2026-05-18T16:42:02.772097+00:00
217,INPROC_CD5181,1,10,team1,Team 1 (N/S),97,23,34,♠,finished,2026-05-18T16:42:02.785004+00:00
218,INPROC_E11757,1,10,team2,Team 2 (E/W),40,80,39,♠,finished,2026-05-18T16:42:02.800097+00:00
219,INPROC_A8ACF5,1,10,team1,Team 1 (N/S),92,28,6,♣,finished,2026-05-18T16:42:02.815730+00:00
