game_number,game_id,round_number,round_points,round_winner_team,team1_before,team2_before,team1_after,team2_after,cards_played_count,cards_played,round_actions
775,INPROC_6F469E,6,15,team2,14,54,14,69,4,?:Positions.WEST:19 | ?:Positions.SOUTH:14 | ?:Positions.EAST:10 | ?:Positions.NORTH:7,"[{""position"": ""Positions.WEST"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♦"", ""hand_before"": [0, 5, 13, 19, 33], ""legal_moves"": [0, 5, 13, 19, 33]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""19""], ""position_in_trick"": 1, ""lead_suit"": ""♦"", ""trump"": ""♦"", ""hand_before"": [4, 8, 14, 35, 37], ""legal_moves"": [14]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""19"", ""14""], ""position_in_trick"": 2, ""lead_suit"": ""♦"", ""trump"": ""♦"", ""hand_before"": [1, 10, 24, 25, 26], ""legal_moves"": [10]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""19"", ""14"", ""10""], ""position_in_trick"": 3, ""lead_suit"": ""♦"", ""trump"": ""♦"", ""hand_before"": [3, 6, 7, 9, 30], ""legal_moves"": [3, 6, 7, 9, 30]}]"
775,INPROC_6F469E,7,0,team2,14,69,14,69,4,?:Positions.WEST:13 | ?:Positions.SOUTH:4 | ?:Positions.EAST:24 | ?:Positions.NORTH:30,"[{""position"": ""Positions.WEST"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♦"", ""hand_before"": [0, 5, 13, 33], ""legal_moves"": [0, 5, 13, 33]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""13""], ""position_in_trick"": 1, ""lead_suit"": ""♦"", ""trump"": ""♦"", ""hand_before"": [4, 8, 35, 37], ""legal_moves"": [4, 8, 35, 37]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""13"", ""4""], ""position_in_trick"": 2, ""lead_suit"": ""♦"", ""trump"": ""♦"", ""hand_before"": [1, 24, 25, 26], ""legal_moves"": [1, 24, 25, 26]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""13"", ""4"", ""24""], ""position_in_trick"": 3, ""lead_suit"": ""♦"", ""trump"": ""♦"", ""hand_before"": [3, 6, 9, 30], ""legal_moves"": [3, 6, 9, 30]}]"
775,INPROC_6F469E,8,16,team1,14,69,30,69,4,?:Positions.WEST:33 | ?:Positions.SOUTH:35 | ?:Positions.EAST:26 | ?:Positions.NORTH:9,"[{""position"": ""Positions.WEST"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♦"", ""hand_before"": [0, 5, 33], ""legal_moves"": [0, 5, 33]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""33""], ""position_in_trick"": 1, ""lead_suit"": ""♠"", ""trump"": ""♦"", ""hand_before"": [8, 35, 37], ""legal_moves"": [35, 37]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""33"", ""35""], ""position_in_trick"": 2, ""lead_suit"": ""♠"", ""trump"": ""♦"", ""hand_before"": [1, 25, 26], ""legal_moves"": [1, 25, 26]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""33"", ""35"", ""26""], ""position_in_trick"": 3, ""lead_suit"": ""♠"", ""trump"": ""♦"", ""hand_before"": [3, 6, 9], ""legal_moves"": [3, 6, 9]}]"
775,INPROC_6F469E,9,12,team1,30,69,42,69,4,?:Positions.SOUTH:8 | ?:Positions.EAST:1 | ?:Positions.NORTH:3 | ?:Positions.WEST:5,"[{""position"": ""Positions.SOUTH"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♦"", ""hand_before"": [8, 37], ""legal_moves"": [8, 37]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""8""], ""position_in_trick"": 1, ""lead_suit"": ""♣"", ""trump"": ""♦"", ""hand_before"": [1, 25], ""legal_moves"": [1]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""8"", ""1""], ""position_in_trick"": 2, ""lead_suit"": ""♣"", ""trump"": ""♦"", ""hand_before"": [3, 6], ""legal_moves"": [3, 6]}, {""position"": ""Positions.WEST"", ""cards_in_trick"": [""8"", ""1"", ""3""], ""position_in_trick"": 3, ""lead_suit"": ""♣"", ""trump"": ""♦"", ""hand_before"": [0, 5], ""legal_moves"": [0, 5]}]"
775,INPROC_6F469E,10,9,team1,42,69,51,69,4,?:Positions.SOUTH:37 | ?:Positions.EAST:25 | ?:Positions.NORTH:6 | ?:Positions.WEST:0,"[{""position"": ""Positions.SOUTH"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♦"", ""hand_before"": [37], ""legal_moves"": [37]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""37""], ""position_in_trick"": 1, ""lead_suit"": ""♠"", ""trump"": ""♦"", ""hand_before"": [25], ""legal_moves"": [25]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""37"", ""25""], ""position_in_trick"": 2, ""lead_suit"": ""♠"", ""trump"": ""♦"", ""hand_before"": [6], ""legal_moves"": [6]}, {""position"": ""Positions.WEST"", ""cards_in_trick"": [""37"", ""25"", ""6""], ""position_in_trick"": 3, ""lead_suit"": ""♠"", ""trump"": ""♦"", ""hand_before"": [0], ""legal_moves"": [0]}]"
776,INPROC_59467D,1,4,team1,0,0,4,0,4,?:Positions.WEST:11 | ?:Positions.SOUTH:1 | ?:Positions.EAST:14 | ?:Positions.NORTH:17,"[{""position"": ""Positions.WEST"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♥"", ""hand_before"": [9, 11, 15, 19, 20, 21, 23, 32, 36, 37], ""legal_moves"": [9, 11, 15, 19, 20, 21, 23, 32, 36, 37]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""11""], ""position_in_trick"": 1, ""lead_suit"": ""♦"", ""trump"": ""♥"", ""hand_before"": [1, 2, 5, 7, 8, 24, 25, 26, 28, 39], ""legal_moves"": [1, 2, 5, 7, 8, 24, 25, 26, 28, 39]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""11"", ""1""], ""position_in_trick"": 2, ""lead_suit"": ""♦"", ""trump"": ""♥"", ""hand_before"": [0, 3, 4, 6, 14, 16, 29, 30, 31, 35], ""legal_moves"": [14, 16]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""11"", ""1"", ""14""], ""position_in_trick"": 3, ""lead_suit"": ""♦"", ""trump"": ""♥"", ""hand_before"": [10, 12, 13, 17, 18, 22, 27, 33, 34, 38], ""legal_moves"": [10, 12, 13, 17, 18]}]"
776,INPROC_59467D,2,5,team2,4,0,4,5,4,?:Positions.NORTH:12 | ?:Positions.WEST:15 | ?:Positions.SOUTH:2 | ?:Positions.EAST:16,"[{""position"": ""Positions.NORTH"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♥"", ""hand_before"": [10, 12, 13, 18, 22, 27, 33, 34, 38], ""legal_moves"": [10, 12, 13, 18, 22, 27, 33, 34, 38]}, {""position"": ""Positions.WEST"", ""cards_in_trick"": [""12""], ""position_in_trick"": 1, ""lead_suit"": ""♦"", ""trump"": ""♥"", ""hand_before"": [9, 15, 19, 20, 21, 23, 32, 36, 37], ""legal_moves"": [15, 19]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""12"", ""15""], ""position_in_trick"": 2, ""lead_suit"": ""♦"", ""trump"": ""♥"", ""hand_before"": [2, 5, 7, 8, 24, 25, 26, 28, 39], ""legal_moves"": [2, 5, 7, 8, 24, 25, 26, 28, 39]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""12"", ""15"", ""2""], ""position_in_trick"": 3, ""lead_suit"": ""♦"", ""trump"": ""♥"", ""hand_before"": [0, 3, 4, 6, 16, 29, 30, 31, 35], ""legal_moves"": [16]}]"
776,INPROC_59467D,3,11,team1,4,5,15,5,4,?:Positions.EAST:31 | ?:Positions.NORTH:34 | ?:Positions.WEST:32 | ?:Positions.SOUTH:39,"[{""position"": ""Positions.EAST"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♥"", ""hand_before"": [0, 3, 4, 6, 29, 30, 31, 35], ""legal_moves"": [0, 3, 4, 6, 29, 30, 31, 35]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""31""], ""position_in_trick"": 1, ""lead_suit"": ""♠"", ""trump"": ""♥"", ""hand_before"": [10, 13, 18, 22, 27, 33, 34, 38], ""legal_moves"": [33, 34, 38]}, {""position"": ""Positions.WEST"", ""cards_in_trick"": [""31"", ""34""], ""position_in_trick"": 2, ""lead_suit"": ""♠"", ""trump"": ""♥"", ""hand_before"": [9, 19, 20, 21, 23, 32, 36, 37], ""legal_moves"": [32, 36, 37]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""31"", ""34"", ""32""], ""position_in_trick"": 3, ""lead_suit"": ""♠"", ""trump"": ""♥"", ""hand_before"": [5, 7, 8, 24, 25, 26, 28, 39], ""legal_moves"": [39]}]"
776,INPROC_59467D,4,15,team2,15,5,15,20,4,?:Positions.SOUTH:7 | ?:Positions.EAST:4 | ?:Positions.NORTH:33 | ?:Positions.WEST:9,"[{""position"": ""Positions.SOUTH"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♥"", ""hand_before"": [5, 7, 8, 24, 25, 26, 28], ""legal_moves"": [5, 7, 8, 24, 25, 26, 28]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""7""], ""position_in_trick"": 1, ""lead_suit"": ""♣"", ""trump"": ""♥"", ""hand_before"": [0, 3, 4, 6, 29, 30, 35], ""legal_moves"": [0, 3, 4, 6]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""7"", ""4""], ""position_in_trick"": 2, ""lead_suit"": ""♣"", ""trump"": ""♥"", ""hand_before"": [10, 13, 18, 22, 27, 33, 38], ""legal_moves"": [10, 13, 18, 22, 27, 33, 38]}, {""position"": ""Positions.WEST"", ""cards_in_trick"": [""7"", ""4"", ""33""], ""position_in_trick"": 3, ""lead_suit"": ""♣"", ""trump"": ""♥"", ""hand_before"": [9, 19, 20, 21, 23, 36, 37], ""legal_moves"": [9]}]"
776,INPROC_59467D,5,21,team1,15,20,36,20,4,?:Positions.WEST:19 | ?:Positions.SOUTH:24 | ?:Positions.EAST:30 | ?:Positions.NORTH:18,"[{""position"": ""Positions.WEST"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♥"", ""hand_before"": [19, 20, 21, 23, 36, 37], ""legal_moves"": [19, 20, 21, 23, 36, 37]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""19""], ""position_in_trick"": 1, ""lead_suit"": ""♦"", ""trump"": ""♥"", ""hand_before"": [5, 8, 24, 25, 26, 28], ""legal_moves"": [5, 8, 24, 25, 26, 28]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""19"", ""24""], ""position_in_trick"": 2, ""lead_suit"": ""♦"", ""trump"": ""♥"", ""hand_before"": [0, 3, 6, 29, 30, 35], ""legal_moves"": [0, 3, 6, 29, 30, 35]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""19"", ""24"", ""30""], ""position_in_trick"": 3, ""lead_suit"": ""♦"", ""trump"": ""♥"", ""hand_before"": [10, 13, 18, 22, 27, 38], ""legal_moves"": [10, 13, 18]}]"
776,INPROC_59467D,6,10,team1,36,20,46,20,4,?:Positions.SOUTH:8 | ?:Positions.EAST:0 | ?:Positions.NORTH:22 | ?:Positions.WEST:20,"[{""position"": ""Positions.SOUTH"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♥"", ""hand_before"": [5, 8, 25, 26, 28], ""legal_moves"": [5, 8, 25, 26, 28]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""8""], ""position_in_trick"": 1, ""lead_suit"": ""♣"", ""trump"": ""♥"", ""hand_before"": [0, 3, 6, 29, 35], ""legal_moves"": [0, 3, 6]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""8"", ""0""], ""position_in_trick"": 2, ""lead_suit"": ""♣"", ""trump"": ""♥"", ""hand_before"": [10, 13, 22, 27, 38], ""legal_moves"": [10, 13, 22, 27, 38]}, {""position"": ""Positions.WEST"", ""cards_in_trick"": [""8"", ""0"", ""22""], ""position_in_trick"": 3, ""lead_suit"": ""♣"", ""trump"": ""♥"", ""hand_before"": [20, 21, 23, 36, 37], ""legal_moves"": [20, 21, 23, 36, 37]}]"
776,INPROC_59467D,7,16,team2,46,20,46,36,4,?:Positions.NORTH:10 | ?:Positions.WEST:36 | ?:Positions.SOUTH:5 | ?:Positions.EAST:29,"[{""position"": ""Positions.NORTH"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♥"", ""hand_before"": [10, 13, 27, 38], ""legal_moves"": [10, 13, 27, 38]}, {""position"": ""Positions.WEST"", ""cards_in_trick"": [""10""], ""position_in_trick"": 1, ""lead_suit"": ""♦"", ""trump"": ""♥"", ""hand_before"": [21, 23, 36, 37], ""legal_moves"": [21, 23, 36, 37]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""10"", ""36""], ""position_in_trick"": 2, ""lead_suit"": ""♦"", ""trump"": ""♥"", ""hand_before"": [5, 25, 26, 28], ""legal_moves"": [5, 25, 26, 28]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""10"", ""36"", ""5""], ""position_in_trick"": 3, ""lead_suit"": ""♦"", ""trump"": ""♥"", ""hand_before"": [3, 6, 29, 35], ""legal_moves"": [3, 6, 29, 35]}]"
776,INPROC_59467D,8,13,team1,46,36,59,36,4,?:Positions.EAST:6 | ?:Positions.NORTH:27 | ?:Positions.WEST:37 | ?:Positions.SOUTH:25,"[{""position"": ""Positions.EAST"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♥"", ""hand_before"": [3, 6, 35], ""legal_moves"": [3, 6, 35]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""6""], ""position_in_trick"": 1, ""lead_suit"": ""♣"", ""trump"": ""♥"", ""hand_before"": [13, 27, 38], ""legal_moves"": [13, 27, 38]}, {""position"": ""Positions.WEST"", ""cards_in_trick"": [""6"", ""27""], ""position_in_trick"": 2, ""lead_suit"": ""♣"", ""trump"": ""♥"", ""hand_before"": [21, 23, 37], ""legal_moves"": [21, 23, 37]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""6"", ""27"", ""37""], ""position_in_trick"": 3, ""lead_suit"": ""♣"", ""trump"": ""♥"", ""hand_before"": [25, 26, 28], ""legal_moves"": [25, 26, 28]}]"
776,INPROC_59467D,9,15,team1,59,36,74,36,4,?:Positions.NORTH:38 | ?:Positions.WEST:21 | ?:Positions.SOUTH:26 | ?:Positions.EAST:35,"[{""position"": ""Positions.NORTH"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♥"", ""hand_before"": [13, 38], ""legal_moves"": [13, 38]}, {""position"": ""Positions.WEST"", ""cards_in_trick"": [""38""], ""position_in_trick"": 1, ""lead_suit"": ""♠"", ""trump"": ""♥"", ""hand_before"": [21, 23], ""legal_moves"": [21, 23]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""38"", ""21""], ""position_in_trick"": 2, ""lead_suit"": ""♠"", ""trump"": ""♥"", ""hand_before"": [26, 28], ""legal_moves"": [26, 28]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""38"", ""21"", ""26""], ""position_in_trick"": 3, ""lead_suit"": ""♠"", ""trump"": ""♥"", ""hand_before"": [3, 35], ""legal_moves"": [35]}]"
776,INPROC_59467D,10,10,team1,74,36,84,36,4,?:Positions.SOUTH:28 | ?:Positions.EAST:3 | ?:Positions.NORTH:13 | ?:Positions.WEST:23,"[{""position"": ""Positions.SOUTH"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♥"", ""hand_before"": [28], ""legal_moves"": [28]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""28""], ""position_in_trick"": 1, ""lead_suit"": ""♥"", ""trump"": ""♥"", ""hand_before"": [3], ""legal_moves"": [3]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""28"", ""3""], ""position_in_trick"": 2, ""lead_suit"": ""♥"", ""trump"": ""♥"", ""hand_before"": [13], ""legal_moves"": [13]}, {""position"": ""Positions.WEST"", ""cards_in_trick"": [""28"", ""3"", ""13""], ""position_in_trick"": 3, ""lead_suit"": ""♥"", ""trump"": ""♥"", ""hand_before"": [23], ""legal_moves"": [23]}]"
777,INPROC_350D16,1,15,team2,0,0,0,15,4,?:Positions.SOUTH:13 | ?:Positions.EAST:17 | ?:Positions.NORTH:12 | ?:Positions.WEST:19,"[{""position"": ""Positions.SOUTH"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♠"", ""hand_before"": [7, 13, 20, 22, 23, 24, 26, 28, 33, 36], ""legal_moves"": [7, 13, 20, 22, 23, 24, 26, 28, 33, 36]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""13""], ""position_in_trick"": 1, ""lead_suit"": ""♦"", ""trump"": ""♠"", ""hand_before"": [4, 5, 6, 9, 15, 16, 17, 21, 25, 29], ""legal_moves"": [15, 16, 17]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""13"", ""17""], ""position_in_trick"": 2, ""lead_suit"": ""♦"", ""trump"": ""♠"", ""hand_before"": [1, 2, 8, 10, 12, 14, 18, 31, 35, 38], ""legal_moves"": [10, 12, 14, 18]}, {""position"": ""Positions.WEST"", ""cards_in_trick"": [""13"", ""17"", ""12""], ""position_in_trick"": 3, ""lead_suit"": ""♦"", ""trump"": ""♠"", ""hand_before"": [0, 3, 11, 19, 27, 30, 32, 34, 37, 39], ""legal_moves"": [11, 19]}]"
777,INPROC_350D16,2,23,team2,0,15,0,38,4,?:Positions.WEST:39 | ?:Positions.SOUTH:33 | ?:Positions.EAST:25 | ?:Positions.NORTH:38,"[{""position"": ""Positions.WEST"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♠"", ""hand_before"": [0, 3, 11, 27, 30, 32, 34, 37, 39], ""legal_moves"": [0, 3, 11, 27, 30, 32, 34, 37, 39]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""39""], ""position_in_trick"": 1, ""lead_suit"": ""♠"", ""trump"": ""♠"", ""hand_before"": [7, 20, 22, 23, 24, 26, 28, 33, 36], ""legal_moves"": [33, 36]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""39"", ""33""], ""position_in_trick"": 2, ""lead_suit"": ""♠"", ""trump"": ""♠"", ""hand_before"": [4, 5, 6, 9, 15, 16, 21, 25, 29], ""legal_moves"": [4, 5, 6, 9, 15, 16, 21, 25, 29]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""39"", ""33"", ""25""], ""position_in_trick"": 3, ""lead_suit"": ""♠"", ""trump"": ""♠"", ""hand_before"": [1, 2, 8, 10, 14, 18, 31, 35, 38], ""legal_moves"": [31, 35, 38]}]"
777,INPROC_350D16,3,9,team2,0,38,0,47,4,?:Positions.WEST:37 | ?:Positions.SOUTH:36 | ?:Positions.EAST:21 | ?:Positions.NORTH:35,"[{""position"": ""Positions.WEST"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♠"", ""hand_before"": [0, 3, 11, 27, 30, 32, 34, 37], ""legal_moves"": [0, 3, 11, 27, 30, 32, 34, 37]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""37""], ""position_in_trick"": 1, ""lead_suit"": ""♠"", ""trump"": ""♠"", ""hand_before"": [7, 20, 22, 23, 24, 26, 28, 36], ""legal_moves"": [36]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""37"", ""36""], ""position_in_trick"": 2, ""lead_suit"": ""♠"", ""trump"": ""♠"", ""hand_before"": [4, 5, 6, 9, 15, 16, 21, 29], ""legal_moves"": [4, 5, 6, 9, 15, 16, 21, 29]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""37"", ""36"", ""21""], ""position_in_trick"": 3, ""lead_suit"": ""♠"", ""trump"": ""♠"", ""hand_before"": [1, 2, 8, 10, 14, 18, 31, 35], ""legal_moves"": [31, 35]}]"
777,INPROC_350D16,4,6,team1,0,47,6,47,4,?:Positions.WEST:0 | ?:Positions.SOUTH:7 | ?:Positions.EAST:5 | ?:Positions.NORTH:1,"[{""position"": ""Positions.WEST"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♠"", ""hand_before"": [0, 3, 11, 27, 30, 32, 34], ""legal_moves"": [0, 3, 11, 27, 30, 32, 34]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""0""], ""position_in_trick"": 1, ""lead_suit"": ""♣"", ""trump"": ""♠"", ""hand_before"": [7, 20, 22, 23, 24, 26, 28], ""legal_moves"": [7]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""0"", ""7""], ""position_in_trick"": 2, ""lead_suit"": ""♣"", ""trump"": ""♠"", ""hand_before"": [4, 5, 6, 9, 15, 16, 29], ""legal_moves"": [4, 5, 6, 9]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""0"", ""7"", ""5""], ""position_in_trick"": 3, ""lead_suit"": ""♣"", ""trump"": ""♠"", ""hand_before"": [1, 2, 8, 10, 14, 18, 31], ""legal_moves"": [1, 2, 8]}]"
777,INPROC_350D16,5,15,team2,6,47,6,62,4,?:Positions.SOUTH:23 | ?:Positions.EAST:29 | ?:Positions.NORTH:10 | ?:Positions.WEST:27,"[{""position"": ""Positions.SOUTH"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♠"", ""hand_before"": [20, 22, 23, 24, 26, 28], ""legal_moves"": [20, 22, 23, 24, 26, 28]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""23""], ""position_in_trick"": 1, ""lead_suit"": ""♥"", ""trump"": ""♠"", ""hand_before"": [4, 6, 9, 15, 16, 29], ""legal_moves"": [29]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""23"", ""29""], ""position_in_trick"": 2, ""lead_suit"": ""♥"", ""trump"": ""♠"", ""hand_before"": [2, 8, 10, 14, 18, 31], ""legal_moves"": [2, 8, 10, 14, 18, 31]}, {""position"": ""Positions.WEST"", ""cards_in_trick"": [""23"", ""29"", ""10""], ""position_in_trick"": 3, ""lead_suit"": ""♥"", ""trump"": ""♠"", ""hand_before"": [3, 11, 27, 30, 32, 34], ""legal_moves"": [27]}]"
777,INPROC_350D16,6,11,team2,6,62,6,73,4,?:Positions.EAST:9 | ?:Positions.NORTH:2 | ?:Positions.WEST:3 | ?:Positions.SOUTH:20,"[{""position"": ""Positions.EAST"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♠"", ""hand_before"": [4, 6, 9, 15, 16], ""legal_moves"": [4, 6, 9, 15, 16]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""9""], ""position_in_trick"": 1, ""lead_suit"": ""♣"", ""trump"": ""♠"", ""hand_before"": [2, 8, 14, 18, 31], ""legal_moves"": [2, 8]}, {""position"": ""Positions.WEST"", ""cards_in_trick"": [""9"", ""2""], ""position_in_trick"": 2, ""lead_suit"": ""♣"", ""trump"": ""♠"", ""hand_before"": [3, 11, 30, 32, 34], ""legal_moves"": [3]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""9"", ""2"", ""3""], ""position_in_trick"": 3, ""lead_suit"": ""♣"", ""trump"": ""♠"", ""hand_before"": [20, 22, 24, 26, 28], ""legal_moves"": [20, 22, 24, 26, 28]}]"
777,INPROC_350D16,7,20,team1,6,73,26,73,4,?:Positions.EAST:4 | ?:Positions.NORTH:8 | ?:Positions.WEST:11 | ?:Positions.SOUTH:28,"[{""position"": ""Positions.EAST"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♠"", ""hand_before"": [4, 6, 15, 16], ""legal_moves"": [4, 6, 15, 16]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""4""], ""position_in_trick"": 1, ""lead_suit"": ""♣"", ""trump"": ""♠"", ""hand_before"": [8, 14, 18, 31], ""legal_moves"": [8]}, {""position"": ""Positions.WEST"", ""cards_in_trick"": [""4"", ""8""], ""position_in_trick"": 2, ""lead_suit"": ""♣"", ""trump"": ""♠"", ""hand_before"": [11, 30, 32, 34], ""legal_moves"": [11, 30, 32, 34]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""4"", ""8"", ""11""], ""position_in_trick"": 3, ""lead_suit"": ""♣"", ""trump"": ""♠"", ""hand_before"": [22, 24, 26, 28], ""legal_moves"": [22, 24, 26, 28]}]"
777,INPROC_350D16,8,13,team2,26,73,26,86,4,?:Positions.NORTH:18 | ?:Positions.WEST:34 | ?:Positions.SOUTH:22 | ?:Positions.EAST:16,"[{""position"": ""Positions.NORTH"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♠"", ""hand_before"": [14, 18, 31], ""legal_moves"": [14, 18, 31]}, {""position"": ""Positions.WEST"", ""cards_in_trick"": [""18""], ""position_in_trick"": 1, ""lead_suit"": ""♦"", ""trump"": ""♠"", ""hand_before"": [30, 32, 34], ""legal_moves"": [30, 32, 34]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""18"", ""34""], ""position_in_trick"": 2, ""lead_suit"": ""♦"", ""trump"": ""♠"", ""hand_before"": [22, 24, 26], ""legal_moves"": [22, 24, 26]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""18"", ""34"", ""22""], ""position_in_trick"": 3, ""lead_suit"": ""♦"", ""trump"": ""♠"", ""hand_before"": [6, 15, 16], ""legal_moves"": [15, 16]}]"
777,INPROC_350D16,9,3,team2,26,86,26,89,4,?:Positions.WEST:32 | ?:Positions.SOUTH:24 | ?:Positions.EAST:6 | ?:Positions.NORTH:31,"[{""position"": ""Positions.WEST"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♠"", ""hand_before"": [30, 32], ""legal_moves"": [30, 32]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""32""], ""position_in_trick"": 1, ""lead_suit"": ""♠"", ""trump"": ""♠"", ""hand_before"": [24, 26], ""legal_moves"": [24, 26]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""32"", ""24""], ""position_in_trick"": 2, ""lead_suit"": ""♠"", ""trump"": ""♠"", ""hand_before"": [6, 15], ""legal_moves"": [6, 15]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""32"", ""24"", ""6""], ""position_in_trick"": 3, ""lead_suit"": ""♠"", ""trump"": ""♠"", ""hand_before"": [14, 31], ""legal_moves"": [31]}]"
