game_number,game_id,match_number,rounds_played,winner_team,winner_label,team1_score,team2_score,trump_card,trump_suit,phase,finished_at
174,INPROC_A787AE,1,10,team1,Team 1 (N/S),66,54,16,♦,finished,2026-05-13T14:41:00.933335+00:00
175,INPROC_2C1058,1,10,team2,Team 2 (E/W),42,78,9,♣,finished,2026-05-13T14:41:00.949057+00:00
176,INPROC_ADA0D3,1,10,team2,Team 2 (E/W),30,90,33,♠,finished,2026-05-13T14:41:00.965691+00:00
177,INPROC_0557BF,1,10,team2,Team 2 (E/W),55,65,8,♣,finished,2026-05-13T14:41:00.982708+00:00
178,INPROC_66072F,1,10,team2,Team 2 (E/W),28,92,5,♣,finished,2026-05-13T14:41:00.998451+00:00
179,INPROC_3E4014,1,10,team2,Team 2 (E/W),30,90,28,♥,finished,2026-05-13T14:41:01.014975+00:00
180,INPROC_DC989C,1,10,team1,Team 1 (N/S),65,55,8,♣,finished,2026-05-13T14:41:01.030683+00:00
181,INPROC_E8F56D,1,10,team2,Team 2 (E/W),55,65,19,♦,finished,2026-05-13T14:41:01.046418+00:00
182,INPROC_538252,1,10,team2,Team 2 (E/W),41,79,22,♥,finished,2026-05-13T14:41:01.062095+00:00
183,INPROC_1BDBD0,1,10,team1,Team 1 (N/S),70,50,0,♣,finished,2026-05-13T14:41:01.077155+00:00
184,INPROC_17FCE9,1,10,team1,Team 1 (N/S),68,52,39,♠,finished,2026-05-13T14:41:01.093123+00:00
185,INPROC_A54660,1,10,team1,Team 1 (N/S),89,31,33,♠,finished,2026-05-13T14:41:01.108738+00:00
186,INPROC_6EE666,1,10,team1,Team 1 (N/S),63,57,10,♦,finished,2026-05-13T14:41:01.124176+00:00
187,INPROC_FCB294,1,10,team1,Team 1 (N/S),67,53,4,♣,finished,2026-05-13T14:41:01.139707+00:00
188,INPROC_5B948D,1,10,team2,Team 2 (E/W),50,70,15,♦,finished,2026-05-13T14:41:01.155310+00:00
189,INPROC_3EED45,1,10,team1,Team 1 (N/S),66,54,1,♣,finished,2026-05-13T14:41:01.170631+00:00
190,INPROC_E3E478,1,10,team2,Team 2 (E/W),40,80,13,♦,finished,2026-05-13T14:41:01.186435+00:00
191,INPROC_714A6C,1,10,team1,Team 1 (N/S),77,43,27,♥,finished,2026-05-13T14:41:01.202040+00:00
192,INPROC_65A8E4,1,10,team1,Team 1 (N/S),70,50,11,♦,finished,2026-05-13T14:41:01.217896+00:00
193,INPROC_971279,1,10,team1,Team 1 (N/S),85,35,7,♣,finished,2026-05-13T14:41:01.233802+00:00
194,INPROC_4ABC64,1,10,team1,Team 1 (N/S),68,52,4,♣,finished,2026-05-13T14:41:01.249873+00:00
195,INPROC_16EFFD,1,10,team1,Team 1 (N/S),75,45,16,♦,finished,2026-05-13T14:41:01.265415+00:00
196,INPROC_30DA7F,1,10,team1,Team 1 (N/S),91,29,26,♥,finished,2026-05-13T14:41:01.280760+00:00
197,INPROC_572331,1,10,team1,Team 1 (N/S),78,42,6,♣,finished,2026-05-13T14:41:01.295674+00:00
198,INPROC_B98B16,1,10,team2,Team 2 (E/W),36,84,34,♠,finished,2026-05-13T14:41:01.311222+00:00
199,INPROC_439FFF,1,10,team2,Team 2 (E/W),48,72,2,♣,finished,2026-05-13T14:41:01.326855+00:00
200,INPROC_36CC51,1,10,team1,Team 1 (N/S),73,47,24,♥,finished,2026-05-13T14:41:01.342153+00:00
201,INPROC_F58D82,1,10,team2,Team 2 (E/W),33,87,38,♠,finished,2026-05-13T14:41:01.358555+00:00
