game_number,game_id,match_number,rounds_played,winner_team,winner_label,team1_score,team2_score,trump_card,trump_suit,phase,finished_at
985,INPROC_D2B0B1,1,10,team2,Team 2 (E/W),42,78,1,♣,finished,2026-05-18T16:33:33.787142+00:00
986,INPROC_959E4F,1,10,team1,Team 1 (N/S),61,59,35,♠,finished,2026-05-18T16:33:33.805531+00:00
987,INPROC_854012,1,10,team1,Team 1 (N/S),73,47,26,♥,finished,2026-05-18T16:33:33.821617+00:00
988,INPROC_F80093,1,10,team1,Team 1 (N/S),104,16,34,♠,finished,2026-05-18T16:33:33.836995+00:00
989,INPROC_D696E8,1,10,team1,Team 1 (N/S),72,48,38,♠,finished,2026-05-18T16:33:33.851624+00:00
990,INPROC_AA5C15,1,10,team1,Team 1 (N/S),73,47,15,♦,finished,2026-05-18T16:33:33.867764+00:00
991,INPROC_137A55,1,10,team1,Team 1 (N/S),63,57,17,♦,finished,2026-05-18T16:33:33.883704+00:00
992,INPROC_48BF86,1,10,team2,Team 2 (E/W),54,66,39,♠,finished,2026-05-18T16:33:33.896422+00:00
993,INPROC_C6AACE,1,10,team1,Team 1 (N/S),76,44,9,♣,finished,2026-05-18T16:33:33.909122+00:00
994,INPROC_F173A7,1,10,team2,Team 2 (E/W),53,67,9,♣,finished,2026-05-18T16:33:33.924238+00:00
995,INPROC_D9EC22,1,10,team1,Team 1 (N/S),76,44,23,♥,finished,2026-05-18T16:33:33.939408+00:00
996,INPROC_88CB3C,1,10,team1,Team 1 (N/S),85,35,38,♠,finished,2026-05-18T16:33:33.953928+00:00
997,INPROC_0967D8,1,10,team1,Team 1 (N/S),85,35,35,♠,finished,2026-05-18T16:33:33.967434+00:00
998,INPROC_45E4A1,1,10,team1,Team 1 (N/S),64,56,25,♥,finished,2026-05-18T16:33:33.980543+00:00
999,INPROC_3F737A,1,10,team1,Team 1 (N/S),71,49,14,♦,finished,2026-05-18T16:33:33.997172+00:00
1000,INPROC_CA3159,1,10,team2,Team 2 (E/W),38,82,34,♠,finished,2026-05-18T16:33:34.012327+00:00
1001,INPROC_2B0DA4,1,10,team1,Team 1 (N/S),66,54,4,♣,finished,2026-05-18T16:33:34.025340+00:00
1002,INPROC_C67D6C,1,10,team1,Team 1 (N/S),81,39,3,♣,finished,2026-05-18T16:33:34.040195+00:00
1003,INPROC_DACF5B,1,10,team1,Team 1 (N/S),74,46,24,♥,finished,2026-05-18T16:33:34.054638+00:00
1004,INPROC_1A1D83,1,10,team1,Team 1 (N/S),68,52,26,♥,finished,2026-05-18T16:33:34.069524+00:00
1005,INPROC_7F0C0E,1,10,team1,Team 1 (N/S),80,40,31,♠,finished,2026-05-18T16:33:34.083730+00:00
1006,INPROC_FDBE38,1,10,team1,Team 1 (N/S),78,42,1,♣,finished,2026-05-18T16:33:34.095310+00:00
1007,INPROC_EF1402,1,10,team2,Team 2 (E/W),40,80,8,♣,finished,2026-05-18T16:33:34.109428+00:00
1008,INPROC_915D9D,1,10,team2,Team 2 (E/W),37,83,38,♠,finished,2026-05-18T16:33:34.124791+00:00
1009,INPROC_F23CFE,1,10,team1,Team 1 (N/S),63,57,32,♠,finished,2026-05-18T16:33:34.140600+00:00
1010,INPROC_A21FFE,1,10,team1,Team 1 (N/S),80,40,10,♦,finished,2026-05-18T16:33:34.158975+00:00
1011,INPROC_D59CD9,1,10,team1,Team 1 (N/S),92,28,6,♣,finished,2026-05-18T16:33:34.176534+00:00
1012,INPROC_505C78,1,10,team1,Team 1 (N/S),96,24,12,♦,finished,2026-05-18T16:33:34.189474+00:00
1013,INPROC_CA8897,1,10,team1,Team 1 (N/S),80,40,16,♦,finished,2026-05-18T16:33:34.203217+00:00
1014,INPROC_F12DAC,1,10,team1,Team 1 (N/S),87,33,31,♠,finished,2026-05-18T16:33:34.218714+00:00
1015,INPROC_976678,1,10,team1,Team 1 (N/S),62,58,26,♥,finished,2026-05-18T16:33:34.236336+00:00
1016,INPROC_3A27C2,1,10,team1,Team 1 (N/S),91,29,14,♦,finished,2026-05-18T16:33:34.252121+00:00
1017,INPROC_428124,1,10,team2,Team 2 (E/W),58,62,29,♥,finished,2026-05-18T16:33:34.264408+00:00
1018,INPROC_541862,1,10,team1,Team 1 (N/S),100,20,24,♥,finished,2026-05-18T16:33:34.280911+00:00
1019,INPROC_E4DEE0,1,10,team1,Team 1 (N/S),94,26,12,♦,finished,2026-05-18T16:33:34.292771+00:00
1020,INPROC_E5B798,1,10,team1,Team 1 (N/S),76,44,37,♠,finished,2026-05-18T16:33:34.306806+00:00
1021,INPROC_2CB6FD,1,10,team1,Team 1 (N/S),70,50,25,♥,finished,2026-05-18T16:33:34.323552+00:00
1022,INPROC_4157B3,1,10,team1,Team 1 (N/S),92,28,17,♦,finished,2026-05-18T16:33:34.335825+00:00
1023,INPROC_974FE0,1,10,team1,Team 1 (N/S),76,44,19,♦,finished,2026-05-18T16:33:34.351491+00:00
1024,INPROC_2220BF,1,10,team1,Team 1 (N/S),80,40,7,♣,finished,2026-05-18T16:33:34.367619+00:00
1025,INPROC_2B113E,1,10,team2,Team 2 (E/W),55,65,28,♥,finished,2026-05-18T16:33:34.386514+00:00
1026,INPROC_F387C2,1,10,team1,Team 1 (N/S),81,39,14,♦,finished,2026-05-18T16:33:34.401376+00:00
1027,INPROC_336A6D,1,10,team1,Team 1 (N/S),111,9,30,♠,finished,2026-05-18T16:33:34.414968+00:00
1028,INPROC_5EB69C,1,10,team2,Team 2 (E/W),57,63,3,♣,finished,2026-05-18T16:33:34.430177+00:00
1029,INPROC_37E48E,1,10,team1,Team 1 (N/S),87,33,25,♥,finished,2026-05-18T16:33:34.444605+00:00
1030,INPROC_F506EA,1,10,team1,Team 1 (N/S),80,40,27,♥,finished,2026-05-18T16:33:34.461823+00:00
1031,INPROC_100478,1,10,team2,Team 2 (E/W),26,94,20,♥,finished,2026-05-18T16:33:34.478001+00:00
1032,INPROC_FF9970,1,10,team1,Team 1 (N/S),80,40,30,♠,finished,2026-05-18T16:33:34.495212+00:00
1033,INPROC_121AC5,1,10,team2,Team 2 (E/W),58,62,21,♥,finished,2026-05-18T16:33:34.512332+00:00
1034,INPROC_BEFCDF,1,10,team1,Team 1 (N/S),65,55,22,♥,finished,2026-05-18T16:33:34.529192+00:00
1035,INPROC_9E6794,1,10,team1,Team 1 (N/S),71,49,0,♣,finished,2026-05-18T16:33:34.550119+00:00
1036,INPROC_E318B6,1,10,team1,Team 1 (N/S),104,16,11,♦,finished,2026-05-18T16:33:34.569094+00:00
1037,INPROC_8E9AEB,1,10,team1,Team 1 (N/S),61,59,13,♦,finished,2026-05-18T16:33:34.586375+00:00
1038,INPROC_C8D4DF,1,10,team1,Team 1 (N/S),69,51,33,♠,finished,2026-05-18T16:33:34.604488+00:00
1039,INPROC_D00E2C,1,10,team1,Team 1 (N/S),88,32,3,♣,finished,2026-05-18T16:33:34.620403+00:00
1040,INPROC_4F477A,1,10,team2,Team 2 (E/W),59,61,35,♠,finished,2026-05-18T16:33:34.636169+00:00
1041,INPROC_F07C05,1,10,draw,draw,60,60,4,♣,finished,2026-05-18T16:33:34.652396+00:00
1042,INPROC_142677,1,10,draw,draw,60,60,24,♥,finished,2026-05-18T16:33:34.668182+00:00
1043,INPROC_1E79EF,1,10,team1,Team 1 (N/S),100,20,37,♠,finished,2026-05-18T16:33:34.687014+00:00
1044,INPROC_E70565,1,10,team1,Team 1 (N/S),73,47,38,♠,finished,2026-05-18T16:33:34.714071+00:00
1045,INPROC_731635,1,10,team1,Team 1 (N/S),74,46,1,♣,finished,2026-05-18T16:33:34.734487+00:00
1046,INPROC_3A9706,1,10,team1,Team 1 (N/S),87,33,36,♠,finished,2026-05-18T16:33:34.753967+00:00
1047,INPROC_E1E172,1,10,team1,Team 1 (N/S),88,32,34,♠,finished,2026-05-18T16:33:34.767624+00:00
1048,INPROC_E6262F,1,10,team2,Team 2 (E/W),48,72,29,♥,finished,2026-05-18T16:33:34.779104+00:00
1049,INPROC_FD7734,1,10,team1,Team 1 (N/S),98,22,15,♦,finished,2026-05-18T16:33:34.789368+00:00
1050,INPROC_D74D3E,1,10,team2,Team 2 (E/W),44,76,9,♣,finished,2026-05-18T16:33:34.801179+00:00
1051,INPROC_C05E28,1,10,team2,Team 2 (E/W),59,61,32,♠,finished,2026-05-18T16:33:34.810946+00:00
1052,INPROC_B8F350,1,10,team1,Team 1 (N/S),83,37,15,♦,finished,2026-05-18T16:33:34.821687+00:00
1053,INPROC_BB2EC4,1,10,team2,Team 2 (E/W),45,75,1,♣,finished,2026-05-18T16:33:34.834337+00:00
1054,INPROC_56A463,1,10,team1,Team 1 (N/S),82,38,0,♣,finished,2026-05-18T16:33:34.849798+00:00
1055,INPROC_1CE26B,1,10,team1,Team 1 (N/S),82,38,4,♣,finished,2026-05-18T16:33:34.865530+00:00
1056,INPROC_B808D2,1,10,team1,Team 1 (N/S),64,56,2,♣,finished,2026-05-18T16:33:34.884034+00:00
1057,INPROC_FFC03A,1,10,team1,Team 1 (N/S),93,27,24,♥,finished,2026-05-18T16:33:34.902496+00:00
1058,INPROC_1DEC4A,1,10,team2,Team 2 (E/W),20,100,27,♥,finished,2026-05-18T16:33:34.917011+00:00
1059,INPROC_FE7EC0,1,10,team2,Team 2 (E/W),54,66,16,♦,finished,2026-05-18T16:33:34.931758+00:00
1060,INPROC_207D52,1,10,team2,Team 2 (E/W),21,99,30,♠,finished,2026-05-18T16:33:34.944689+00:00
1061,INPROC_59762E,1,10,team2,Team 2 (E/W),52,68,12,♦,finished,2026-05-18T16:33:34.961283+00:00
1062,INPROC_18622C,1,10,team1,Team 1 (N/S),108,12,0,♣,finished,2026-05-18T16:33:34.969670+00:00
1063,INPROC_A5AC9E,1,10,team1,Team 1 (N/S),64,56,36,♠,finished,2026-05-18T16:33:34.988463+00:00
1064,INPROC_257902,1,10,team1,Team 1 (N/S),76,44,28,♥,finished,2026-05-18T16:33:35.005661+00:00
1065,INPROC_7E57C2,1,10,team2,Team 2 (E/W),57,63,38,♠,finished,2026-05-18T16:33:35.023099+00:00
1066,INPROC_13A2B0,1,10,team1,Team 1 (N/S),71,49,2,♣,finished,2026-05-18T16:33:35.040257+00:00
1067,INPROC_F1DFDA,1,10,team2,Team 2 (E/W),48,72,8,♣,finished,2026-05-18T16:33:35.056800+00:00
1068,INPROC_FD4272,1,10,team1,Team 1 (N/S),86,34,1,♣,finished,2026-05-18T16:33:35.072437+00:00
1069,INPROC_D4B473,1,10,team2,Team 2 (E/W),13,107,12,♦,finished,2026-05-18T16:33:35.088512+00:00
1070,INPROC_1D2FA8,1,10,team2,Team 2 (E/W),59,61,6,♣,finished,2026-05-18T16:33:35.103543+00:00
1071,INPROC_A3E3EB,1,10,team2,Team 2 (E/W),27,93,26,♥,finished,2026-05-18T16:33:35.119283+00:00
1072,INPROC_AA5A07,1,10,team1,Team 1 (N/S),63,57,37,♠,finished,2026-05-18T16:33:35.137800+00:00
1073,INPROC_C3D3F8,1,10,team2,Team 2 (E/W),46,74,3,♣,finished,2026-05-18T16:33:35.155061+00:00
1074,INPROC_A54EF8,1,10,team2,Team 2 (E/W),56,64,23,♥,finished,2026-05-18T16:33:35.167965+00:00
1075,INPROC_DFCE0A,1,10,team1,Team 1 (N/S),68,52,25,♥,finished,2026-05-18T16:33:35.183133+00:00
1076,INPROC_DE54E8,1,10,team1,Team 1 (N/S),87,33,11,♦,finished,2026-05-18T16:33:35.195469+00:00
1077,INPROC_180007,1,10,team1,Team 1 (N/S),76,44,36,♠,finished,2026-05-18T16:33:35.208239+00:00
1078,INPROC_80B482,1,10,team2,Team 2 (E/W),39,81,7,♣,finished,2026-05-18T16:33:35.220353+00:00
1079,INPROC_D40672,1,10,team1,Team 1 (N/S),73,47,14,♦,finished,2026-05-18T16:33:35.232820+00:00
1080,INPROC_70BEB4,1,10,team2,Team 2 (E/W),32,88,14,♦,finished,2026-05-18T16:33:35.243383+00:00
1081,INPROC_542E11,1,10,team1,Team 1 (N/S),86,34,3,♣,finished,2026-05-18T16:33:35.254630+00:00
1082,INPROC_E0D368,1,10,team1,Team 1 (N/S),105,15,4,♣,finished,2026-05-18T16:33:35.265420+00:00
1083,INPROC_A69D1A,1,10,team2,Team 2 (E/W),26,94,16,♦,finished,2026-05-18T16:33:35.278341+00:00
1084,INPROC_CC8278,1,10,team1,Team 1 (N/S),75,45,28,♥,finished,2026-05-18T16:33:35.288599+00:00
1085,INPROC_1460FA,1,10,team1,Team 1 (N/S),65,55,13,♦,finished,2026-05-18T16:33:35.300828+00:00
1086,INPROC_9F8145,1,10,team1,Team 1 (N/S),81,39,10,♦,finished,2026-05-18T16:33:35.314141+00:00
1087,INPROC_BCBE29,1,10,team1,Team 1 (N/S),84,36,30,♠,finished,2026-05-18T16:33:35.327919+00:00
1088,INPROC_F2AF52,1,10,team2,Team 2 (E/W),33,87,15,♦,finished,2026-05-18T16:33:35.343242+00:00
1089,INPROC_38662F,1,10,team2,Team 2 (E/W),46,74,8,♣,finished,2026-05-18T16:33:35.358818+00:00
1090,INPROC_E18B86,1,10,team2,Team 2 (E/W),33,87,2,♣,finished,2026-05-18T16:33:35.374848+00:00
1091,INPROC_4F7158,1,10,team2,Team 2 (E/W),57,63,38,♠,finished,2026-05-18T16:33:35.388933+00:00
1092,INPROC_FA84EA,1,10,team2,Team 2 (E/W),29,91,28,♥,finished,2026-05-18T16:33:35.406391+00:00
1093,INPROC_EB2E91,1,10,team1,Team 1 (N/S),61,59,8,♣,finished,2026-05-18T16:33:35.422094+00:00
1094,INPROC_21274A,1,10,team1,Team 1 (N/S),105,15,0,♣,finished,2026-05-18T16:33:35.436307+00:00
1095,INPROC_51491C,1,10,team1,Team 1 (N/S),79,41,34,♠,finished,2026-05-18T16:33:35.451604+00:00
1096,INPROC_470DC6,1,10,team1,Team 1 (N/S),71,49,39,♠,finished,2026-05-18T16:33:35.464691+00:00
1097,INPROC_D85922,1,10,team2,Team 2 (E/W),42,78,17,♦,finished,2026-05-18T16:33:35.478374+00:00
1098,INPROC_640F77,1,10,team1,Team 1 (N/S),81,39,18,♦,finished,2026-05-18T16:33:35.492300+00:00
1099,INPROC_6F2644,1,10,team2,Team 2 (E/W),47,73,35,♠,finished,2026-05-18T16:33:35.506644+00:00
1100,INPROC_AB9D4F,1,10,team1,Team 1 (N/S),113,7,22,♥,finished,2026-05-18T16:33:35.520245+00:00
1101,INPROC_6F93F4,1,10,team1,Team 1 (N/S),69,51,12,♦,finished,2026-05-18T16:33:35.534886+00:00
1102,INPROC_3527F3,1,10,team1,Team 1 (N/S),79,41,31,♠,finished,2026-05-18T16:33:35.549785+00:00
1103,INPROC_C83013,1,10,team1,Team 1 (N/S),68,52,33,♠,finished,2026-05-18T16:33:35.564159+00:00
1104,INPROC_E76D1F,1,10,team2,Team 2 (E/W),48,72,35,♠,finished,2026-05-18T16:33:35.576967+00:00
1105,INPROC_CF82C7,1,10,team2,Team 2 (E/W),37,83,21,♥,finished,2026-05-18T16:33:35.590295+00:00
1106,INPROC_A32698,1,10,team1,Team 1 (N/S),71,49,15,♦,finished,2026-05-18T16:33:35.601958+00:00
1107,INPROC_AE95BD,1,10,team2,Team 2 (E/W),57,63,35,♠,finished,2026-05-18T16:33:35.611975+00:00
1108,INPROC_857A12,1,10,team2,Team 2 (E/W),54,66,20,♥,finished,2026-05-18T16:33:35.627436+00:00
1109,INPROC_0F5B41,1,10,team1,Team 1 (N/S),67,53,11,♦,finished,2026-05-18T16:33:35.640473+00:00
1110,INPROC_B1167D,1,10,team1,Team 1 (N/S),84,36,39,♠,finished,2026-05-18T16:33:35.655713+00:00
1111,INPROC_F33227,1,10,team1,Team 1 (N/S),73,47,32,♠,finished,2026-05-18T16:33:35.670610+00:00
1112,INPROC_B83BDF,1,10,team2,Team 2 (E/W),48,72,1,♣,finished,2026-05-18T16:33:35.686942+00:00
1113,INPROC_D8067D,1,10,team1,Team 1 (N/S),120,0,25,♥,finished,2026-05-18T16:33:35.703588+00:00
1114,INPROC_32F195,1,10,team1,Team 1 (N/S),84,36,19,♦,finished,2026-05-18T16:33:35.719945+00:00
1115,INPROC_B24F0A,1,10,team2,Team 2 (E/W),37,83,7,♣,finished,2026-05-18T16:33:35.731468+00:00
1116,INPROC_2ED101,1,10,team2,Team 2 (E/W),48,72,27,♥,finished,2026-05-18T16:33:35.748845+00:00
1117,INPROC_EF9306,1,10,team1,Team 1 (N/S),68,52,33,♠,finished,2026-05-18T16:33:35.764280+00:00
1118,INPROC_BE975E,1,10,team1,Team 1 (N/S),91,29,17,♦,finished,2026-05-18T16:33:35.779239+00:00
1119,INPROC_4E14E5,1,10,team2,Team 2 (E/W),39,81,3,♣,finished,2026-05-18T16:33:35.795762+00:00
1120,INPROC_4B4033,1,10,team1,Team 1 (N/S),108,12,11,♦,finished,2026-05-18T16:33:35.809888+00:00
1121,INPROC_2C727E,1,10,team1,Team 1 (N/S),109,11,24,♥,finished,2026-05-18T16:33:35.824975+00:00
1122,INPROC_FB3645,1,10,team2,Team 2 (E/W),41,79,33,♠,finished,2026-05-18T16:33:35.840224+00:00
1123,INPROC_C703D7,1,10,team1,Team 1 (N/S),65,55,31,♠,finished,2026-05-18T16:33:35.859215+00:00
1124,INPROC_CB736F,1,10,team2,Team 2 (E/W),49,71,6,♣,finished,2026-05-18T16:33:35.876544+00:00
1125,INPROC_3E5557,1,10,team2,Team 2 (E/W),56,64,13,♦,finished,2026-05-18T16:33:35.894711+00:00
1126,INPROC_F8CCB7,1,10,team1,Team 1 (N/S),64,56,28,♥,finished,2026-05-18T16:33:35.909384+00:00
1127,INPROC_DE3520,1,10,team1,Team 1 (N/S),105,15,21,♥,finished,2026-05-18T16:33:35.922954+00:00
1128,INPROC_D3E798,1,10,team1,Team 1 (N/S),89,31,22,♥,finished,2026-05-18T16:33:35.938754+00:00
1129,INPROC_8A732C,1,10,team1,Team 1 (N/S),75,45,38,♠,finished,2026-05-18T16:33:35.955396+00:00
1130,INPROC_F66FDF,1,10,team1,Team 1 (N/S),75,45,36,♠,finished,2026-05-18T16:33:35.971352+00:00
1131,INPROC_D02DA8,1,10,team2,Team 2 (E/W),56,64,37,♠,finished,2026-05-18T16:33:35.988077+00:00
1132,INPROC_BE7B6C,1,10,team1,Team 1 (N/S),83,37,19,♦,finished,2026-05-18T16:33:36.004185+00:00
1133,INPROC_773DDF,1,10,team1,Team 1 (N/S),85,35,1,♣,finished,2026-05-18T16:33:36.019469+00:00
1134,INPROC_44BDA6,1,10,team1,Team 1 (N/S),69,51,6,♣,finished,2026-05-18T16:33:36.028450+00:00
1135,INPROC_467F01,1,10,team1,Team 1 (N/S),69,51,29,♥,finished,2026-05-18T16:33:36.039642+00:00
1136,INPROC_BB0928,1,10,team1,Team 1 (N/S),67,53,21,♥,finished,2026-05-18T16:33:36.050309+00:00
1137,INPROC_09C213,1,10,team1,Team 1 (N/S),82,38,33,♠,finished,2026-05-18T16:33:36.065733+00:00
1138,INPROC_98A621,1,10,team1,Team 1 (N/S),80,40,24,♥,finished,2026-05-18T16:33:36.081683+00:00
1139,INPROC_732916,1,10,team2,Team 2 (E/W),43,77,17,♦,finished,2026-05-18T16:33:36.096704+00:00
1140,INPROC_CB01C3,1,10,team1,Team 1 (N/S),90,30,18,♦,finished,2026-05-18T16:33:36.115612+00:00
1141,INPROC_A86886,1,10,team1,Team 1 (N/S),67,53,0,♣,finished,2026-05-18T16:33:36.134095+00:00
1142,INPROC_FA5CB8,1,10,team1,Team 1 (N/S),102,18,18,♦,finished,2026-05-18T16:33:36.151690+00:00
1143,INPROC_2650DC,1,10,team1,Team 1 (N/S),76,44,39,♠,finished,2026-05-18T16:33:36.167678+00:00
1144,INPROC_3E15C8,1,10,team2,Team 2 (E/W),40,80,31,♠,finished,2026-05-18T16:33:36.185588+00:00
1145,INPROC_746B37,1,10,team1,Team 1 (N/S),70,50,14,♦,finished,2026-05-18T16:33:36.198476+00:00
1146,INPROC_DE15F0,1,10,team2,Team 2 (E/W),36,84,34,♠,finished,2026-05-18T16:33:36.209779+00:00
1147,INPROC_85A329,1,10,draw,draw,60,60,7,♣,finished,2026-05-18T16:33:36.225133+00:00
1148,INPROC_F8AE4C,1,10,team2,Team 2 (E/W),21,99,13,♦,finished,2026-05-18T16:33:36.242355+00:00
1149,INPROC_6C6736,1,10,team1,Team 1 (N/S),91,29,34,♠,finished,2026-05-18T16:33:36.261080+00:00
1150,INPROC_F57E70,1,10,team2,Team 2 (E/W),48,72,30,♠,finished,2026-05-18T16:33:36.277610+00:00
1151,INPROC_6B4E76,1,10,team1,Team 1 (N/S),73,47,24,♥,finished,2026-05-18T16:33:36.293617+00:00
1152,INPROC_C89FBE,1,10,team1,Team 1 (N/S),87,33,18,♦,finished,2026-05-18T16:33:36.310378+00:00
1153,INPROC_4A1819,1,10,team2,Team 2 (E/W),51,69,19,♦,finished,2026-05-18T16:33:36.326423+00:00
1154,INPROC_888251,1,10,team1,Team 1 (N/S),96,24,24,♥,finished,2026-05-18T16:33:36.347832+00:00
1155,INPROC_4DFBB6,1,10,team1,Team 1 (N/S),71,49,17,♦,finished,2026-05-18T16:33:36.367031+00:00
1156,INPROC_EDD14D,1,10,team2,Team 2 (E/W),55,65,26,♥,finished,2026-05-18T16:33:36.388248+00:00
1157,INPROC_1EA1EB,1,10,team1,Team 1 (N/S),78,42,27,♥,finished,2026-05-18T16:33:36.405822+00:00
1158,INPROC_F000D2,1,10,team2,Team 2 (E/W),32,88,3,♣,finished,2026-05-18T16:33:36.423930+00:00
1159,INPROC_9163F4,1,10,team1,Team 1 (N/S),91,29,4,♣,finished,2026-05-18T16:33:36.441176+00:00
1160,INPROC_71F302,1,10,team1,Team 1 (N/S),74,46,23,♥,finished,2026-05-18T16:33:36.456968+00:00
1161,INPROC_B61D94,1,10,team1,Team 1 (N/S),68,52,4,♣,finished,2026-05-18T16:33:36.473228+00:00
1162,INPROC_C62115,1,10,team1,Team 1 (N/S),76,44,6,♣,finished,2026-05-18T16:33:36.482029+00:00
1163,INPROC_4F58BF,1,10,team1,Team 1 (N/S),91,29,23,♥,finished,2026-05-18T16:33:36.500576+00:00
1164,INPROC_5C9C35,1,10,team1,Team 1 (N/S),111,9,12,♦,finished,2026-05-18T16:33:36.515697+00:00
1165,INPROC_375B3A,1,10,team1,Team 1 (N/S),79,41,2,♣,finished,2026-05-18T16:33:36.533650+00:00
1166,INPROC_86367F,1,10,team1,Team 1 (N/S),61,59,27,♥,finished,2026-05-18T16:33:36.548583+00:00
1167,INPROC_3C7C4B,1,10,team2,Team 2 (E/W),37,83,32,♠,finished,2026-05-18T16:33:36.568438+00:00
1168,INPROC_27D7B0,1,10,team1,Team 1 (N/S),99,21,34,♠,finished,2026-05-18T16:33:36.587152+00:00
1169,INPROC_1807F0,1,10,team2,Team 2 (E/W),53,67,28,♥,finished,2026-05-18T16:33:36.602394+00:00
1170,INPROC_D0E588,1,10,team1,Team 1 (N/S),97,23,26,♥,finished,2026-05-18T16:33:36.617190+00:00
1171,INPROC_038D85,1,10,team2,Team 2 (E/W),39,81,19,♦,finished,2026-05-18T16:33:36.630919+00:00
1172,INPROC_1EE866,1,10,team1,Team 1 (N/S),97,23,2,♣,finished,2026-05-18T16:33:36.645237+00:00
1173,INPROC_C44311,1,10,team1,Team 1 (N/S),88,32,21,♥,finished,2026-05-18T16:33:36.659996+00:00
1174,INPROC_071E71,1,10,team1,Team 1 (N/S),62,58,33,♠,finished,2026-05-18T16:33:36.678113+00:00
1175,INPROC_E29D4E,1,10,team1,Team 1 (N/S),113,7,7,♣,finished,2026-05-18T16:33:36.692406+00:00
1176,INPROC_7167EE,1,10,team1,Team 1 (N/S),81,39,0,♣,finished,2026-05-18T16:33:36.707769+00:00
1177,INPROC_229062,1,10,team1,Team 1 (N/S),73,47,10,♦,finished,2026-05-18T16:33:36.716610+00:00
1178,INPROC_553DB4,1,10,team1,Team 1 (N/S),63,57,31,♠,finished,2026-05-18T16:33:36.729096+00:00
1179,INPROC_17CE61,1,10,team1,Team 1 (N/S),97,23,36,♠,finished,2026-05-18T16:33:36.744150+00:00
1180,INPROC_6C40E5,1,10,team1,Team 1 (N/S),83,37,35,♠,finished,2026-05-18T16:33:36.758349+00:00
1181,INPROC_66CC05,1,10,team2,Team 2 (E/W),38,82,21,♥,finished,2026-05-18T16:33:36.776944+00:00
1182,INPROC_13349D,1,10,team1,Team 1 (N/S),70,50,19,♦,finished,2026-05-18T16:33:36.798608+00:00
1183,INPROC_1A890C,1,10,team2,Team 2 (E/W),36,84,4,♣,finished,2026-05-18T16:33:36.812676+00:00
1184,INPROC_B9FD68,1,10,team1,Team 1 (N/S),78,42,13,♦,finished,2026-05-18T16:33:36.824045+00:00
1185,INPROC_5409F5,1,10,team1,Team 1 (N/S),103,17,22,♥,finished,2026-05-18T16:33:36.839316+00:00
1186,INPROC_0B1705,1,10,team1,Team 1 (N/S),65,55,6,♣,finished,2026-05-18T16:33:36.856926+00:00
1187,INPROC_BE3DB5,1,10,team1,Team 1 (N/S),61,59,14,♦,finished,2026-05-18T16:33:36.876650+00:00
1188,INPROC_D74E31,1,10,team2,Team 2 (E/W),33,87,14,♦,finished,2026-05-18T16:33:36.892638+00:00
1189,INPROC_93F2D3,1,10,team1,Team 1 (N/S),92,28,36,♠,finished,2026-05-18T16:33:36.906058+00:00
1190,INPROC_19D268,1,10,team2,Team 2 (E/W),35,85,2,♣,finished,2026-05-18T16:33:36.920360+00:00
1191,INPROC_7C6C4A,1,10,team2,Team 2 (E/W),51,69,20,♥,finished,2026-05-18T16:33:36.935341+00:00
1192,INPROC_FE5140,1,10,team1,Team 1 (N/S),96,24,28,♥,finished,2026-05-18T16:33:36.951009+00:00
1193,INPROC_B1FAB9,1,10,team1,Team 1 (N/S),61,59,20,♥,finished,2026-05-18T16:33:36.964785+00:00
1194,INPROC_5322E8,1,10,team1,Team 1 (N/S),84,36,5,♣,finished,2026-05-18T16:33:36.986305+00:00
1195,INPROC_02E506,1,10,team1,Team 1 (N/S),83,37,3,♣,finished,2026-05-18T16:33:37.002128+00:00
1196,INPROC_A39762,1,10,team2,Team 2 (E/W),54,66,24,♥,finished,2026-05-18T16:33:37.018379+00:00
1197,INPROC_860D8C,1,10,team1,Team 1 (N/S),85,35,4,♣,finished,2026-05-18T16:33:37.034496+00:00
1198,INPROC_5874CD,1,10,team1,Team 1 (N/S),80,40,26,♥,finished,2026-05-18T16:33:37.045063+00:00
1199,INPROC_BA4DFE,1,10,team2,Team 2 (E/W),28,92,11,♦,finished,2026-05-18T16:33:37.058081+00:00
1200,INPROC_D0455A,1,10,team1,Team 1 (N/S),91,29,18,♦,finished,2026-05-18T16:33:37.068246+00:00
1201,INPROC_2500CA,1,10,team1,Team 1 (N/S),74,46,2,♣,finished,2026-05-18T16:33:37.079978+00:00
1202,INPROC_242F02,1,10,team1,Team 1 (N/S),87,33,26,♥,finished,2026-05-18T16:33:37.090971+00:00
1203,INPROC_9EB5A4,1,10,team1,Team 1 (N/S),100,20,24,♥,finished,2026-05-18T16:33:37.101188+00:00
1204,INPROC_20F40E,1,10,team2,Team 2 (E/W),30,90,33,♠,finished,2026-05-18T16:33:37.111588+00:00
1205,INPROC_AD7DC2,1,10,team2,Team 2 (E/W),58,62,17,♦,finished,2026-05-18T16:33:37.121961+00:00
1206,INPROC_02AB9D,1,10,team2,Team 2 (E/W),46,74,0,♣,finished,2026-05-18T16:33:37.134107+00:00
1207,INPROC_8D4403,1,10,team2,Team 2 (E/W),53,67,38,♠,finished,2026-05-18T16:33:37.144845+00:00
1208,INPROC_277127,1,10,team2,Team 2 (E/W),50,70,34,♠,finished,2026-05-18T16:33:37.159412+00:00
